filename,score
Koenig2017_g6_Kd_153_pdb.npz,1.3403236
Koenig2017_g6_Kd_20_pdb.npz,1.3254521
Koenig2017_g6_Kd_1478_pdb.npz,1.3328733
Koenig2017_g6_Kd_2958_pdb.npz,1.3396442
Koenig2017_g6_Kd_2270_pdb.npz,1.324389
Koenig2017_g6_Kd_3672_pdb.npz,1.3275051
Koenig2017_g6_Kd_1828_pdb.npz,1.3443485
Koenig2017_g6_Kd_1637_pdb.npz,1.3180403
Koenig2017_g6_Kd_2526_pdb.npz,1.3254821
Koenig2017_g6_Kd_768_pdb.npz,1.3447955
Koenig2017_g6_Kd_3023_pdb.npz,1.3312835
Koenig2017_g6_Kd_1_pdb.npz,1.3332331
Koenig2017_g6_Kd_1612_pdb.npz,1.3376458
Koenig2017_g6_Kd_3056_pdb.npz,1.3420708
Koenig2017_g6_Kd_430_pdb.npz,1.3205788
Koenig2017_g6_Kd_4183_pdb.npz,1.3149596
Koenig2017_g6_Kd_530_pdb.npz,1.3146628
Koenig2017_g6_Kd_2776_pdb.npz,1.3251874
Koenig2017_g6_Kd_2696_pdb.npz,1.3239115
Koenig2017_g6_Kd_3307_pdb.npz,1.3567337
Koenig2017_g6_Kd_665_pdb.npz,1.3469714
Koenig2017_g6_Kd_1435_pdb.npz,1.3479829
Koenig2017_g6_Kd_1781_pdb.npz,1.3420997
Koenig2017_g6_Kd_639_pdb.npz,1.3070265
Koenig2017_g6_Kd_3214_pdb.npz,1.3363332
Koenig2017_g6_Kd_687_pdb.npz,1.3487067
Koenig2017_g6_Kd_4037_pdb.npz,1.3072182
Koenig2017_g6_Kd_1479_pdb.npz,1.3286049
Koenig2017_g6_Kd_2120_pdb.npz,1.3311821
Koenig2017_g6_Kd_3763_pdb.npz,1.338792
Koenig2017_g6_Kd_3629_pdb.npz,1.3194256
Koenig2017_g6_Kd_3851_pdb.npz,1.3361297
Koenig2017_g6_Kd_471_pdb.npz,1.3422825
Koenig2017_g6_Kd_1663_pdb.npz,1.3207783
Koenig2017_g6_Kd_1533_pdb.npz,1.3217499
Koenig2017_g6_Kd_808_pdb.npz,1.340042
Koenig2017_g6_Kd_1970_pdb.npz,1.3047626
Koenig2017_g6_Kd_3350_pdb.npz,1.3322968
Koenig2017_g6_Kd_2857_pdb.npz,1.3315613
Koenig2017_g6_Kd_1066_pdb.npz,1.3176674
Koenig2017_g6_Kd_1989_pdb.npz,1.3308719
Koenig2017_g6_Kd_4152_pdb.npz,1.3467867
Koenig2017_g6_Kd_3065_pdb.npz,1.341419
Koenig2017_g6_Kd_3777_pdb.npz,1.3201513
Koenig2017_g6_Kd_3594_pdb.npz,1.3169194
Koenig2017_g6_Kd_3976_pdb.npz,1.3258134
Koenig2017_g6_Kd_4016_pdb.npz,1.3294042
Koenig2017_g6_Kd_1280_pdb.npz,1.3301841
Koenig2017_g6_Kd_1724_pdb.npz,1.3440499
Koenig2017_g6_Kd_1650_pdb.npz,1.3085148
Koenig2017_g6_Kd_994_pdb.npz,1.3144004
Koenig2017_g6_Kd_4081_pdb.npz,1.3186151
Koenig2017_g6_Kd_1762_pdb.npz,1.3298209
Koenig2017_g6_Kd_2473_pdb.npz,1.326825
Koenig2017_g6_Kd_1234_pdb.npz,1.3313129
Koenig2017_g6_Kd_3574_pdb.npz,1.3443208
Koenig2017_g6_Kd_126_pdb.npz,1.3229723
Koenig2017_g6_Kd_3471_pdb.npz,1.3191428
Koenig2017_g6_Kd_3991_pdb.npz,1.3413842
Koenig2017_g6_Kd_3830_pdb.npz,1.344429
Koenig2017_g6_Kd_611_pdb.npz,1.3412837
Koenig2017_g6_Kd_2251_pdb.npz,1.3197381
Koenig2017_g6_Kd_3535_pdb.npz,1.3334713
Koenig2017_g6_Kd_3503_pdb.npz,1.3299396
Koenig2017_g6_Kd_2920_pdb.npz,1.3196347
Koenig2017_g6_Kd_1035_pdb.npz,1.3042684
Koenig2017_g6_Kd_649_pdb.npz,1.3440722
Koenig2017_g6_Kd_2885_pdb.npz,1.3195513
Koenig2017_g6_Kd_1449_pdb.npz,1.3409319
Koenig2017_g6_Kd_2122_pdb.npz,1.344371
Koenig2017_g6_Kd_1818_pdb.npz,1.3278308
Koenig2017_g6_Kd_4079_pdb.npz,1.3258235
Koenig2017_g6_Kd_3788_pdb.npz,1.3576492
Koenig2017_g6_Kd_2463_pdb.npz,1.3485518
Koenig2017_g6_Kd_1812_pdb.npz,1.332986
Koenig2017_g6_Kd_3961_pdb.npz,1.3163564
Koenig2017_g6_Kd_850_pdb.npz,1.3143015
Koenig2017_g6_Kd_2414_pdb.npz,1.3240123
Koenig2017_g6_Kd_2273_pdb.npz,1.3358852
Koenig2017_g6_Kd_359_pdb.npz,1.3475109
Koenig2017_g6_Kd_3809_pdb.npz,1.3077341
Koenig2017_g6_Kd_4076_pdb.npz,1.3252177
Koenig2017_g6_Kd_962_pdb.npz,1.3358189
Koenig2017_g6_Kd_2876_pdb.npz,1.3264734
Koenig2017_g6_Kd_1128_pdb.npz,1.3199482
Koenig2017_g6_Kd_3720_pdb.npz,1.333736
Koenig2017_g6_Kd_1161_pdb.npz,1.3279321
Koenig2017_g6_Kd_1913_pdb.npz,1.3112051
Koenig2017_g6_Kd_82_pdb.npz,1.3497988
Koenig2017_g6_Kd_1996_pdb.npz,1.3354251
Koenig2017_g6_Kd_4001_pdb.npz,1.3202757
Koenig2017_g6_Kd_2656_pdb.npz,1.2987086
Koenig2017_g6_Kd_2904_pdb.npz,1.3338976
Koenig2017_g6_Kd_56_pdb.npz,1.343687
Koenig2017_g6_Kd_3942_pdb.npz,1.3247962
Koenig2017_g6_Kd_1399_pdb.npz,1.337184
Koenig2017_g6_Kd_801_pdb.npz,1.3341
Koenig2017_g6_Kd_1973_pdb.npz,1.3215795
Koenig2017_g6_Kd_303_pdb.npz,1.3261219
Koenig2017_g6_Kd_2959_pdb.npz,1.3243847
Koenig2017_g6_Kd_574_pdb.npz,1.3291428
Koenig2017_g6_Kd_1646_pdb.npz,1.3144587
Koenig2017_g6_Kd_11_pdb.npz,1.3316652
Koenig2017_g6_Kd_3914_pdb.npz,1.3264997
Koenig2017_g6_Kd_3132_pdb.npz,1.3176512
Koenig2017_g6_Kd_2714_pdb.npz,1.3492092
Koenig2017_g6_Kd_3205_pdb.npz,1.3097844
Koenig2017_g6_Kd_111_pdb.npz,1.3289449
Koenig2017_g6_Kd_2249_pdb.npz,1.3194852
Koenig2017_g6_Kd_1669_pdb.npz,1.3304516
Koenig2017_g6_Kd_1415_pdb.npz,1.3331683
Koenig2017_g6_Kd_2636_pdb.npz,1.3519659
Koenig2017_g6_Kd_1515_pdb.npz,1.34079
Koenig2017_g6_Kd_341_pdb.npz,1.3359406
Koenig2017_g6_Kd_2083_pdb.npz,1.3411049
Koenig2017_g6_Kd_655_pdb.npz,1.3548325
Koenig2017_g6_Kd_890_pdb.npz,1.3267685
Koenig2017_g6_Kd_1335_pdb.npz,1.3258388
Koenig2017_g6_Kd_1324_pdb.npz,1.3380789
Koenig2017_g6_Kd_919_pdb.npz,1.3119498
Koenig2017_g6_Kd_3786_pdb.npz,1.3470285
Koenig2017_g6_Kd_1475_pdb.npz,1.3421468
Koenig2017_g6_Kd_3785_pdb.npz,1.3605725
Koenig2017_g6_Kd_1695_pdb.npz,1.342272
Koenig2017_g6_Kd_504_pdb.npz,1.317409
Koenig2017_g6_Kd_138_pdb.npz,1.3297595
Koenig2017_g6_Kd_368_pdb.npz,1.3267382
Koenig2017_g6_Kd_2286_pdb.npz,1.3168601
Koenig2017_g6_Kd_521_pdb.npz,1.3091652
Koenig2017_g6_Kd_4268_pdb.npz,1.3260425
Koenig2017_g6_Kd_2033_pdb.npz,1.3253359
Koenig2017_g6_Kd_1561_pdb.npz,1.3169469
Koenig2017_g6_Kd_3151_pdb.npz,1.3289511
Koenig2017_g6_Kd_1189_pdb.npz,1.3419875
Koenig2017_g6_Kd_3639_pdb.npz,1.3440033
Koenig2017_g6_Kd_1226_pdb.npz,1.3329318
Koenig2017_g6_Kd_3749_pdb.npz,1.337775
Koenig2017_g6_Kd_279_pdb.npz,1.3393116
Koenig2017_g6_Kd_2733_pdb.npz,1.3526691
Koenig2017_g6_Kd_3836_pdb.npz,1.3679194
Koenig2017_g6_Kd_3472_pdb.npz,1.3310232
Koenig2017_g6_Kd_2136_pdb.npz,1.3394982
Koenig2017_g6_Kd_2980_pdb.npz,1.3274194
Koenig2017_g6_Kd_3995_pdb.npz,1.3269286
Koenig2017_g6_Kd_3241_pdb.npz,1.3243146
Koenig2017_g6_Kd_2722_pdb.npz,1.3503219
Koenig2017_g6_Kd_2021_pdb.npz,1.3174055
Koenig2017_g6_Kd_1966_pdb.npz,1.329846
Koenig2017_g6_Kd_396_pdb.npz,1.3320265
Koenig2017_g6_Kd_2551_pdb.npz,1.3281357
Koenig2017_g6_Kd_4096_pdb.npz,1.341565
Koenig2017_g6_Kd_1684_pdb.npz,1.3424872
Koenig2017_g6_Kd_71_pdb.npz,1.3184724
Koenig2017_g6_Kd_3826_pdb.npz,1.3582233
Koenig2017_g6_Kd_233_pdb.npz,1.3518004
Koenig2017_g6_Kd_822_pdb.npz,1.3378884
Koenig2017_g6_Kd_3990_pdb.npz,1.3271894
Koenig2017_g6_Kd_256_pdb.npz,1.3354017
Koenig2017_g6_Kd_395_pdb.npz,1.3401285
Koenig2017_g6_Kd_789_pdb.npz,1.3530335
Koenig2017_g6_Kd_401_pdb.npz,1.3157164
Koenig2017_g6_Kd_1004_pdb.npz,1.3146447
Koenig2017_g6_Kd_590_pdb.npz,1.3283826
Koenig2017_g6_Kd_791_pdb.npz,1.3294373
Koenig2017_g6_Kd_2953_pdb.npz,1.3335824
Koenig2017_g6_Kd_1448_pdb.npz,1.3384136
Koenig2017_g6_Kd_1133_pdb.npz,1.3270121
Koenig2017_g6_Kd_1323_pdb.npz,1.3543749
Koenig2017_g6_Kd_4163_pdb.npz,1.3710839
Koenig2017_g6_Kd_2522_pdb.npz,1.3317074
Koenig2017_g6_Kd_2295_pdb.npz,1.3261777
Koenig2017_g6_Kd_2559_pdb.npz,1.3195753
Koenig2017_g6_Kd_346_pdb.npz,1.358517
Koenig2017_g6_Kd_3526_pdb.npz,1.3462168
Koenig2017_g6_Kd_1559_pdb.npz,1.3305995
Koenig2017_g6_Kd_2510_pdb.npz,1.33886
Koenig2017_g6_Kd_3317_pdb.npz,1.3436437
Koenig2017_g6_Kd_1679_pdb.npz,1.3498855
Koenig2017_g6_Kd_2828_pdb.npz,1.3061374
Koenig2017_g6_Kd_2849_pdb.npz,1.3015031
Koenig2017_g6_Kd_2076_pdb.npz,1.3360529
Koenig2017_g6_Kd_1165_pdb.npz,1.3205549
Koenig2017_g6_Kd_1047_pdb.npz,1.3043884
Koenig2017_g6_Kd_3223_pdb.npz,1.3332875
Koenig2017_g6_Kd_1344_pdb.npz,1.314079
Koenig2017_g6_Kd_293_pdb.npz,1.3324506
Koenig2017_g6_Kd_2013_pdb.npz,1.3234919
Koenig2017_g6_Kd_2539_pdb.npz,1.3562866
Koenig2017_g6_Kd_4254_pdb.npz,1.3389428
Koenig2017_g6_Kd_3479_pdb.npz,1.3525167
Koenig2017_g6_Kd_593_pdb.npz,1.306698
Koenig2017_g6_Kd_3415_pdb.npz,1.322634
Koenig2017_g6_Kd_4179_pdb.npz,1.3617985
Koenig2017_g6_Kd_3014_pdb.npz,1.3667862
Koenig2017_g6_Kd_1768_pdb.npz,1.3584952
Koenig2017_g6_Kd_1526_pdb.npz,1.3113197
Koenig2017_g6_Kd_1791_pdb.npz,1.3340607
Koenig2017_g6_Kd_4094_pdb.npz,1.3359019
Koenig2017_g6_Kd_2194_pdb.npz,1.3201725
Koenig2017_g6_Kd_4091_pdb.npz,1.3379817
Koenig2017_g6_Kd_2729_pdb.npz,1.350437
Koenig2017_g6_Kd_2933_pdb.npz,1.3231088
Koenig2017_g6_Kd_1574_pdb.npz,1.3287537
Koenig2017_g6_Kd_3896_pdb.npz,1.3517416
Koenig2017_g6_Kd_3908_pdb.npz,1.3390522
Koenig2017_g6_Kd_490_pdb.npz,1.3236781
Koenig2017_g6_Kd_2188_pdb.npz,1.3329859
Koenig2017_g6_Kd_3161_pdb.npz,1.3335842
Koenig2017_g6_Kd_3403_pdb.npz,1.3341062
Koenig2017_g6_Kd_2529_pdb.npz,1.3435813
Koenig2017_g6_Kd_29_pdb.npz,1.3174646
Koenig2017_g6_Kd_3977_pdb.npz,1.3358308
Koenig2017_g6_Kd_3352_pdb.npz,1.3600637
Koenig2017_g6_Kd_1652_pdb.npz,1.3160739
Koenig2017_g6_Kd_3615_pdb.npz,1.340656
Koenig2017_g6_Kd_1986_pdb.npz,1.32143
Koenig2017_g6_Kd_433_pdb.npz,1.3176687
Koenig2017_g6_Kd_1507_pdb.npz,1.3406096
Koenig2017_g6_Kd_2289_pdb.npz,1.3116409
Koenig2017_g6_Kd_3123_pdb.npz,1.325339
Koenig2017_g6_Kd_1452_pdb.npz,1.3329556
Koenig2017_g6_Kd_2516_pdb.npz,1.3340764
Koenig2017_g6_Kd_1163_pdb.npz,1.3286752
Koenig2017_g6_Kd_80_pdb.npz,1.3378284
Koenig2017_g6_Kd_2825_pdb.npz,1.3319452
Koenig2017_g6_Kd_3553_pdb.npz,1.309528
Koenig2017_g6_Kd_1333_pdb.npz,1.3247025
Koenig2017_g6_Kd_3773_pdb.npz,1.3383081
Koenig2017_g6_Kd_3085_pdb.npz,1.3123047
Koenig2017_g6_Kd_4020_pdb.npz,1.3293775
Koenig2017_g6_Kd_3611_pdb.npz,1.3403308
Koenig2017_g6_Kd_3533_pdb.npz,1.3164425
Koenig2017_g6_Kd_2090_pdb.npz,1.3171954
Koenig2017_g6_Kd_1229_pdb.npz,1.3356293
Koenig2017_g6_Kd_1313_pdb.npz,1.3356338
Koenig2017_g6_Kd_2835_pdb.npz,1.3193965
Koenig2017_g6_Kd_3829_pdb.npz,1.3323987
Koenig2017_g6_Kd_3783_pdb.npz,1.3344718
Koenig2017_g6_Kd_3663_pdb.npz,1.3453968
Koenig2017_g6_Kd_1589_pdb.npz,1.341189
Koenig2017_g6_Kd_3235_pdb.npz,1.3072125
Koenig2017_g6_Kd_438_pdb.npz,1.3367987
Koenig2017_g6_Kd_970_pdb.npz,1.3085567
Koenig2017_g6_Kd_1854_pdb.npz,1.3235681
Koenig2017_g6_Kd_329_pdb.npz,1.3204758
Koenig2017_g6_Kd_1172_pdb.npz,1.321613
Koenig2017_g6_Kd_2365_pdb.npz,1.3220707
Koenig2017_g6_Kd_509_pdb.npz,1.2999694
Koenig2017_g6_Kd_3249_pdb.npz,1.3129731
Koenig2017_g6_Kd_1106_pdb.npz,1.3285131
Koenig2017_g6_Kd_132_pdb.npz,1.332454
Koenig2017_g6_Kd_2612_pdb.npz,1.3318948
Koenig2017_g6_Kd_2357_pdb.npz,1.330568
Koenig2017_g6_Kd_3491_pdb.npz,1.3314475
Koenig2017_g6_Kd_2425_pdb.npz,1.3265116
Koenig2017_g6_Kd_2460_pdb.npz,1.3245937
Koenig2017_g6_Kd_2038_pdb.npz,1.3299662
Koenig2017_g6_Kd_1310_pdb.npz,1.3319942
Koenig2017_g6_Kd_2635_pdb.npz,1.3460703
Koenig2017_g6_Kd_534_pdb.npz,1.3214818
Koenig2017_g6_Kd_2664_pdb.npz,1.3360491
Koenig2017_g6_Kd_3607_pdb.npz,1.3196412
Koenig2017_g6_Kd_2328_pdb.npz,1.3361989
Koenig2017_g6_Kd_730_pdb.npz,1.3404675
Koenig2017_g6_Kd_3693_pdb.npz,1.3325119
Koenig2017_g6_Kd_1776_pdb.npz,1.336788
Koenig2017_g6_Kd_3599_pdb.npz,1.3305128
Koenig2017_g6_Kd_4000_pdb.npz,1.3250288
Koenig2017_g6_Kd_207_pdb.npz,1.3260554
Koenig2017_g6_Kd_712_pdb.npz,1.3407483
Koenig2017_g6_Kd_2639_pdb.npz,1.3420249
Koenig2017_g6_Kd_2350_pdb.npz,1.3566679
Koenig2017_g6_Kd_1696_pdb.npz,1.343777
Koenig2017_g6_Kd_2014_pdb.npz,1.3054779
Koenig2017_g6_Kd_956_pdb.npz,1.2998574
Koenig2017_g6_Kd_2824_pdb.npz,1.3139497
Koenig2017_g6_Kd_1647_pdb.npz,1.3070091
Koenig2017_g6_Kd_85_pdb.npz,1.3408332
Koenig2017_g6_Kd_2987_pdb.npz,1.3554554
Koenig2017_g6_Kd_909_pdb.npz,1.3378865
Koenig2017_g6_Kd_1866_pdb.npz,1.3303199
Koenig2017_g6_Kd_1279_pdb.npz,1.3163239
Koenig2017_g6_Kd_3128_pdb.npz,1.3512115
Koenig2017_g6_Kd_1167_pdb.npz,1.31618
Koenig2017_g6_Kd_2805_pdb.npz,1.3241017
Koenig2017_g6_Kd_3189_pdb.npz,1.3282512
Koenig2017_g6_Kd_3876_pdb.npz,1.3659247
Koenig2017_g6_Kd_128_pdb.npz,1.3243254
Koenig2017_g6_Kd_2490_pdb.npz,1.3199983
Koenig2017_g6_Kd_4225_pdb.npz,1.3359672
Koenig2017_g6_Kd_3405_pdb.npz,1.3325564
Koenig2017_g6_Kd_413_pdb.npz,1.3074743
Koenig2017_g6_Kd_2135_pdb.npz,1.326693
Koenig2017_g6_Kd_4133_pdb.npz,1.344831
Koenig2017_g6_Kd_889_pdb.npz,1.3258096
Koenig2017_g6_Kd_2830_pdb.npz,1.3277024
Koenig2017_g6_Kd_1185_pdb.npz,1.3168595
Koenig2017_g6_Kd_1389_pdb.npz,1.3139113
Koenig2017_g6_Kd_295_pdb.npz,1.3503897
Koenig2017_g6_Kd_891_pdb.npz,1.3400736
Koenig2017_g6_Kd_695_pdb.npz,1.3355967
Koenig2017_g6_Kd_3159_pdb.npz,1.3169032
Koenig2017_g6_Kd_1069_pdb.npz,1.3116124
Koenig2017_g6_Kd_389_pdb.npz,1.344589
Koenig2017_g6_Kd_1375_pdb.npz,1.3176379
Koenig2017_g6_Kd_2078_pdb.npz,1.3441216
Koenig2017_g6_Kd_3849_pdb.npz,1.334523
Koenig2017_g6_Kd_224_pdb.npz,1.2974867
Koenig2017_g6_Kd_155_pdb.npz,1.3347627
Koenig2017_g6_Kd_3662_pdb.npz,1.3308204
Koenig2017_g6_Kd_69_pdb.npz,1.3353076
Koenig2017_g6_Kd_261_pdb.npz,1.339749
Koenig2017_g6_Kd_2240_pdb.npz,1.3524178
Koenig2017_g6_Kd_1656_pdb.npz,1.3406396
Koenig2017_g6_Kd_781_pdb.npz,1.3376518
Koenig2017_g6_Kd_2005_pdb.npz,1.3444359
Koenig2017_g6_Kd_2312_pdb.npz,1.3163121
Koenig2017_g6_Kd_2164_pdb.npz,1.3245319
Koenig2017_g6_Kd_2403_pdb.npz,1.3055094
Koenig2017_g6_Kd_2330_pdb.npz,1.3358124
Koenig2017_g6_Kd_1786_pdb.npz,1.340202
Koenig2017_g6_Kd_363_pdb.npz,1.3314078
Koenig2017_g6_Kd_3297_pdb.npz,1.343042
Koenig2017_g6_Kd_2654_pdb.npz,1.3057176
Koenig2017_g6_Kd_1948_pdb.npz,1.3144203
Koenig2017_g6_Kd_4173_pdb.npz,1.3221236
Koenig2017_g6_Kd_634_pdb.npz,1.3079803
Koenig2017_g6_Kd_3784_pdb.npz,1.3568758
Koenig2017_g6_Kd_2603_pdb.npz,1.3078533
Koenig2017_g6_Kd_3521_pdb.npz,1.323579
Koenig2017_g6_Kd_4201_pdb.npz,1.3303804
Koenig2017_g6_Kd_3696_pdb.npz,1.3193773
Koenig2017_g6_Kd_3245_pdb.npz,1.2877975
Koenig2017_g6_Kd_2031_pdb.npz,1.3238002
Koenig2017_g6_Kd_4227_pdb.npz,1.3169826
Koenig2017_g6_Kd_3596_pdb.npz,1.3331007
Koenig2017_g6_Kd_2831_pdb.npz,1.3262995
Koenig2017_g6_Kd_1182_pdb.npz,1.3255696
Koenig2017_g6_Kd_198_pdb.npz,1.3387508
Koenig2017_g6_Kd_311_pdb.npz,1.3020911
Koenig2017_g6_Kd_821_pdb.npz,1.3037119
Koenig2017_g6_Kd_2497_pdb.npz,1.3259442
Koenig2017_g6_Kd_2138_pdb.npz,1.341209
Koenig2017_g6_Kd_1200_pdb.npz,1.3044589
Koenig2017_g6_Kd_4198_pdb.npz,1.3260578
Koenig2017_g6_Kd_2039_pdb.npz,1.3072389
Koenig2017_g6_Kd_373_pdb.npz,1.3254886
Koenig2017_g6_Kd_3312_pdb.npz,1.3581538
Koenig2017_g6_Kd_735_pdb.npz,1.3076894
Koenig2017_g6_Kd_982_pdb.npz,1.3009629
Koenig2017_g6_Kd_3199_pdb.npz,1.3339922
Koenig2017_g6_Kd_1689_pdb.npz,1.33251
Koenig2017_g6_Kd_3376_pdb.npz,1.3187206
Koenig2017_g6_Kd_3300_pdb.npz,1.311877
Koenig2017_g6_Kd_679_pdb.npz,1.3342942
Koenig2017_g6_Kd_393_pdb.npz,1.3378692
Koenig2017_g6_Kd_1627_pdb.npz,1.3303514
Koenig2017_g6_Kd_2975_pdb.npz,1.3249627
Koenig2017_g6_Kd_2853_pdb.npz,1.3305191
Koenig2017_g6_Kd_3580_pdb.npz,1.3445357
Koenig2017_g6_Kd_252_pdb.npz,1.3334326
Koenig2017_g6_Kd_526_pdb.npz,1.3467509
Koenig2017_g6_Kd_688_pdb.npz,1.3462951
Koenig2017_g6_Kd_1541_pdb.npz,1.3360516
Koenig2017_g6_Kd_3387_pdb.npz,1.3358849
Koenig2017_g6_Kd_273_pdb.npz,1.3434968
Koenig2017_g6_Kd_23_pdb.npz,1.3282537
Koenig2017_g6_Kd_2972_pdb.npz,1.3186331
Koenig2017_g6_Kd_2508_pdb.npz,1.3274134
Koenig2017_g6_Kd_3218_pdb.npz,1.3228989
Koenig2017_g6_Kd_3196_pdb.npz,1.3181021
Koenig2017_g6_Kd_2572_pdb.npz,1.3070745
Koenig2017_g6_Kd_1721_pdb.npz,1.3476477
Koenig2017_g6_Kd_44_pdb.npz,1.3576607
Koenig2017_g6_Kd_2450_pdb.npz,1.3257976
Koenig2017_g6_Kd_3184_pdb.npz,1.3068866
Koenig2017_g6_Kd_1383_pdb.npz,1.311373
Koenig2017_g6_Kd_2961_pdb.npz,1.3414599
Koenig2017_g6_Kd_2432_pdb.npz,1.3267792
Koenig2017_g6_Kd_220_pdb.npz,1.3146732
Koenig2017_g6_Kd_636_pdb.npz,1.3145851
Koenig2017_g6_Kd_1147_pdb.npz,1.318231
Koenig2017_g6_Kd_2157_pdb.npz,1.3231096
Koenig2017_g6_Kd_2354_pdb.npz,1.3543667
Koenig2017_g6_Kd_656_pdb.npz,1.3442141
Koenig2017_g6_Kd_1736_pdb.npz,1.3195767
Koenig2017_g6_Kd_3910_pdb.npz,1.3380427
Koenig2017_g6_Kd_1073_pdb.npz,1.3292522
Koenig2017_g6_Kd_538_pdb.npz,1.3323189
Koenig2017_g6_Kd_1250_pdb.npz,1.3370091
Koenig2017_g6_Kd_143_pdb.npz,1.3370317
Koenig2017_g6_Kd_2781_pdb.npz,1.3135818
Koenig2017_g6_Kd_3744_pdb.npz,1.3412158
Koenig2017_g6_Kd_3238_pdb.npz,1.3038616
Koenig2017_g6_Kd_202_pdb.npz,1.3457978
Koenig2017_g6_Kd_2216_pdb.npz,1.3294184
Koenig2017_g6_Kd_3724_pdb.npz,1.3321584
Koenig2017_g6_Kd_1154_pdb.npz,1.3124955
Koenig2017_g6_Kd_2575_pdb.npz,1.3103633
Koenig2017_g6_Kd_1540_pdb.npz,1.3310608
Koenig2017_g6_Kd_1408_pdb.npz,1.3329594
Koenig2017_g6_Kd_2117_pdb.npz,1.3465722
Koenig2017_g6_Kd_1832_pdb.npz,1.313376
Koenig2017_g6_Kd_2232_pdb.npz,1.3444963
Koenig2017_g6_Kd_498_pdb.npz,1.3130348
Koenig2017_g6_Kd_2007_pdb.npz,1.3241534
Koenig2017_g6_Kd_800_pdb.npz,1.3334373
Koenig2017_g6_Kd_2678_pdb.npz,1.346239
Koenig2017_g6_Kd_1071_pdb.npz,1.2848248
Koenig2017_g6_Kd_199_pdb.npz,1.3478925
Koenig2017_g6_Kd_3452_pdb.npz,1.3259573
Koenig2017_g6_Kd_1645_pdb.npz,1.3030602
Koenig2017_g6_Kd_3357_pdb.npz,1.3253751
Koenig2017_g6_Kd_1416_pdb.npz,1.2952645
Koenig2017_g6_Kd_591_pdb.npz,1.3122032
Koenig2017_g6_Kd_2783_pdb.npz,1.339908
Koenig2017_g6_Kd_2186_pdb.npz,1.3410699
Koenig2017_g6_Kd_3141_pdb.npz,1.3455566
Koenig2017_g6_Kd_3681_pdb.npz,1.3272234
Koenig2017_g6_Kd_1898_pdb.npz,1.30828
Koenig2017_g6_Kd_1954_pdb.npz,1.3299176
Koenig2017_g6_Kd_1450_pdb.npz,1.3363373
Koenig2017_g6_Kd_1873_pdb.npz,1.3114171
Koenig2017_g6_Kd_1940_pdb.npz,1.3026164
Koenig2017_g6_Kd_2304_pdb.npz,1.328016
Koenig2017_g6_Kd_2846_pdb.npz,1.3288175
Koenig2017_g6_Kd_1354_pdb.npz,1.3366891
Koenig2017_g6_Kd_4082_pdb.npz,1.3348316
Koenig2017_g6_Kd_437_pdb.npz,1.3256611
Koenig2017_g6_Kd_3563_pdb.npz,1.3209566
Koenig2017_g6_Kd_1958_pdb.npz,1.3260247
Koenig2017_g6_Kd_3011_pdb.npz,1.3505517
Koenig2017_g6_Kd_3953_pdb.npz,1.3049258
Koenig2017_g6_Kd_366_pdb.npz,1.3416893
Koenig2017_g6_Kd_2099_pdb.npz,1.331433
Koenig2017_g6_Kd_3083_pdb.npz,1.3210043
Koenig2017_g6_Kd_2132_pdb.npz,1.346103
Koenig2017_g6_Kd_4175_pdb.npz,1.348359
Koenig2017_g6_Kd_3523_pdb.npz,1.3282402
Koenig2017_g6_Kd_2281_pdb.npz,1.3342336
Koenig2017_g6_Kd_2022_pdb.npz,1.3144408
Koenig2017_g6_Kd_1348_pdb.npz,1.3209912
Koenig2017_g6_Kd_1496_pdb.npz,1.3399903
Koenig2017_g6_Kd_3410_pdb.npz,1.3346598
Koenig2017_g6_Kd_348_pdb.npz,1.3485782
Koenig2017_g6_Kd_2221_pdb.npz,1.3439502
Koenig2017_g6_Kd_1382_pdb.npz,1.3014023
Koenig2017_g6_Kd_961_pdb.npz,1.300739
Koenig2017_g6_Kd_2226_pdb.npz,1.3166115
Koenig2017_g6_Kd_1581_pdb.npz,1.3284671
Koenig2017_g6_Kd_3073_pdb.npz,1.3355398
Koenig2017_g6_Kd_4258_pdb.npz,1.3436997
Koenig2017_g6_Kd_773_pdb.npz,1.3488793
Koenig2017_g6_Kd_1034_pdb.npz,1.2860032
Koenig2017_g6_Kd_4161_pdb.npz,1.317725
Koenig2017_g6_Kd_1361_pdb.npz,1.3347015
Koenig2017_g6_Kd_214_pdb.npz,1.3146374
Koenig2017_g6_Kd_3070_pdb.npz,1.345435
Koenig2017_g6_Kd_1618_pdb.npz,1.3365915
Koenig2017_g6_Kd_2413_pdb.npz,1.3180554
Koenig2017_g6_Kd_2563_pdb.npz,1.3369229
Koenig2017_g6_Kd_1867_pdb.npz,1.3197336
Koenig2017_g6_Kd_3179_pdb.npz,1.3126827
Koenig2017_g6_Kd_684_pdb.npz,1.3274074
Koenig2017_g6_Kd_119_pdb.npz,1.3291943
Koenig2017_g6_Kd_3344_pdb.npz,1.3247211
Koenig2017_g6_Kd_671_pdb.npz,1.3354495
Koenig2017_g6_Kd_3561_pdb.npz,1.3185902
Koenig2017_g6_Kd_4181_pdb.npz,1.3238032
Koenig2017_g6_Kd_3799_pdb.npz,1.3321854
Koenig2017_g6_Kd_358_pdb.npz,1.3266097
Koenig2017_g6_Kd_1665_pdb.npz,1.3159533
